,eta,phi,PT,jmass,ntrk,btag,hadem
43,-0.072,-0.921,1389.92,0.0,-1.0,0.0,0.0
44,-0.187,-0.083,1183.53,0.0,1.0,0.0,0.0
45,2.321,1.9,22.97,0.0,1.0,0.0,0.0
46,0.496,-0.686,196.58,0.0,-1.0,0.0,0.0
47,-0.338,-3.117,1714.45,0.0,-1.0,0.0,0.0
48,-0.139,-2.585,101.57,0.0,1.0,0.0,0.0
49,1.143,0.101,30.13,0.0,1.0,0.0,0.0
50,-0.93,-2.11,176.44,0.0,-1.0,0.0,0.0
51,-0.29,2.671,2306.67,0.0,-1.0,0.0,0.0
52,-0.087,1.076,3874.24,0.0,1.0,0.0,0.0
53,-0.531,2.453,3741.54,0.0,-1.0,0.0,0.0
54,0.407,-0.74,526.43,0.0,1.0,0.0,0.0
55,-0.165,0.673,1885.61,0.0,1.0,0.0,0.0
56,0.095,-2.778,313.39,0.0,-1.0,0.0,0.0
57,0.938,-2.719,1232.28,0.0,1.0,0.0,0.0
58,0.057,-0.87,2820.65,0.0,1.0,0.0,0.0
59,-1.15,-1.131,1877.9,0.0,1.0,0.0,0.0
60,-0.541,1.591,602.12,0.0,-1.0,0.0,0.0
61,0.143,2.96,1930.11,0.0,1.0,0.0,0.0
62,0.017,1.221,3661.53,0.0,-1.0,0.0,0.0
63,0.52,-1.725,3371.33,0.0,-1.0,0.0,0.0
64,0.105,-0.418,2826.34,0.0,1.0,0.0,0.0
65,0.025,1.188,2542.38,0.0,-1.0,0.0,0.0
66,-0.099,0.717,1087.77,0.0,1.0,0.0,0.0
67,0.532,-1.254,3240.94,0.0,1.0,0.0,0.0
68,-1.224,-1.402,16.67,0.0,1.0,0.0,0.0
69,0.656,-1.307,321.37,0.0,1.0,0.0,0.0
70,0.375,2.275,1383.87,0.0,-1.0,0.0,0.0
71,1.144,2.701,1792.75,0.0,-1.0,0.0,0.0
72,-0.818,1.512,2099.39,0.0,1.0,0.0,0.0
73,0.931,-2.806,191.91,0.0,1.0,0.0,0.0
74,0.351,2.497,525.91,0.0,1.0,0.0,0.0
75,-0.731,-2.814,661.18,0.0,1.0,0.0,0.0
76,-0.17,-2.358,350.66,0.0,-1.0,0.0,0.0
77,0.874,-0.51,1625.47,0.0,1.0,0.0,0.0
78,-0.114,1.627,1017.47,0.0,1.0,0.0,0.0
79,-0.883,-2.353,2012.23,0.0,-1.0,0.0,0.0
80,-0.026,1.539,704.37,0.0,1.0,0.0,0.0
81,1.0,-0.733,1902.57,0.0,1.0,0.0,0.0
82,0.02,-0.584,1217.79,0.0,1.0,0.0,0.0
83,0.855,1.94,15.84,0.0,-1.0,0.0,0.0
84,0.416,2.355,427.72,0.0,-1.0,0.0,0.0
85,-1.481,-1.826,150.43,0.0,1.0,0.0,0.0
86,0.769,0.473,3011.73,0.0,-1.0,0.0,0.0
87,-0.474,-0.548,423.79,0.0,1.0,0.0,0.0
88,2.088,-2.784,254.93,0.0,-1.0,0.0,0.0
89,-1.645,-0.633,747.93,0.0,1.0,0.0,0.0
90,1.019,0.863,1614.62,0.0,-1.0,0.0,0.0
91,0.348,-0.493,612.37,0.0,1.0,0.0,0.0
92,-0.132,0.451,103.68,0.0,1.0,0.0,0.0
93,0.763,-1.313,339.12,0.0,-1.0,0.0,0.0
94,-2.061,1.239,121.65,0.0,1.0,0.0,0.0
95,0.735,0.227,1477.33,0.0,-1.0,0.0,0.0
96,1.323,-1.985,625.99,0.0,-1.0,0.0,0.0
97,-1.011,1.087,477.62,0.0,1.0,0.0,0.0
98,-0.804,-2.108,3120.97,0.0,1.0,0.0,0.0
99,1.363,1.706,806.0,0.0,-1.0,0.0,0.0
100,-0.796,2.6,1389.06,0.0,1.0,0.0,0.0
101,-1.133,2.128,735.03,0.0,1.0,0.0,0.0
102,-0.027,-2.245,146.82,0.0,-1.0,0.0,0.0
103,-1.243,2.614,17.67,0.0,1.0,0.0,0.0
104,-0.228,1.229,1792.0,0.0,1.0,0.0,0.0
105,0.093,-0.616,1073.49,0.0,1.0,0.0,0.0
106,0.818,0.459,136.56,0.0,1.0,0.0,0.0
107,1.749,0.107,307.39,0.0,-1.0,0.0,0.0
108,0.135,1.099,1820.91,0.0,1.0,0.0,0.0
109,1.23,0.277,2052.08,0.0,-1.0,0.0,0.0
110,-0.066,-1.112,19.46,0.0,1.0,0.0,0.0
111,0.511,1.586,518.31,0.0,-1.0,0.0,0.0
112,-1.017,0.354,48.65,0.0,1.0,0.0,0.0
113,-0.778,-2.816,1232.25,0.0,1.0,0.0,0.0
114,0.951,0.059,53.06,0.0,1.0,0.0,0.0
115,0.613,1.453,1368.62,0.0,1.0,0.0,0.0
116,0.333,-1.516,707.07,0.0,1.0,0.0,0.0
117,-0.054,1.265,2410.72,0.0,1.0,0.0,0.0
118,-0.437,-1.508,3882.04,0.0,1.0,0.0,0.0
119,-1.082,-0.578,2737.25,0.0,1.0,0.0,0.0
120,0.492,-2.098,243.54,0.0,1.0,0.0,0.0
121,0.574,-2.602,555.14,0.0,-1.0,0.0,0.0
122,0.958,-1.645,2685.74,0.0,1.0,0.0,0.0
123,0.55,1.356,751.61,0.0,1.0,0.0,0.0
124,-1.057,-2.68,888.42,0.0,1.0,0.0,0.0
125,0.091,-1.578,1067.89,0.0,1.0,0.0,0.0
126,0.606,-1.92,1601.33,0.0,1.0,0.0,0.0
127,-0.263,1.882,4006.89,0.0,1.0,0.0,0.0
128,0.753,1.192,1413.41,0.0,1.0,0.0,0.0
129,0.335,-2.886,2849.09,0.0,-1.0,0.0,0.0
130,0.583,-0.523,1338.72,0.0,1.0,0.0,0.0
131,-0.256,0.606,815.89,0.0,1.0,0.0,0.0
132,-0.061,-2.296,1989.19,0.0,-1.0,0.0,0.0
133,-0.186,2.1,56.24,0.0,1.0,0.0,0.0
134,0.004,2.356,2444.66,0.0,1.0,0.0,0.0
135,0.619,-1.907,159.28,0.0,-1.0,0.0,0.0
136,0.265,2.568,239.57,0.0,1.0,0.0,0.0
137,-0.246,0.399,3294.62,0.0,-1.0,0.0,0.0
138,1.067,-1.233,457.49,0.0,1.0,0.0,0.0
139,-0.019,-0.403,2400.46,0.0,1.0,0.0,0.0
140,0.48,-1.134,3269.37,0.0,1.0,0.0,0.0
141,0.27,-0.478,1434.42,0.0,1.0,0.0,0.0
142,0.296,-0.363,428.64,0.0,-1.0,0.0,0.0
143,1.542,-1.831,1294.04,0.0,1.0,0.0,0.0
144,2.445,-0.835,154.17,0.0,1.0,0.0,0.0
145,1.916,-0.553,633.94,0.0,1.0,0.0,0.0
146,-0.364,0.285,763.28,0.0,-1.0,0.0,0.0
147,0.69,-1.04,807.0,0.0,1.0,0.0,0.0
148,-1.252,0.159,1206.08,0.0,-1.0,0.0,0.0
149,-0.576,-3.096,529.75,0.0,1.0,0.0,0.0
150,0.027,-0.9,1735.94,0.0,1.0,0.0,0.0
151,-0.069,2.946,661.25,0.0,1.0,0.0,0.0
152,0.229,-2.542,1589.96,0.0,1.0,0.0,0.0
153,-0.616,1.199,121.7,0.0,1.0,0.0,0.0
154,0.424,1.904,996.72,0.0,-1.0,0.0,0.0
155,0.418,0.69,1562.09,0.0,1.0,0.0,0.0
156,-0.829,-1.655,104.08,0.0,1.0,0.0,0.0
157,-0.019,-2.128,408.95,0.0,1.0,0.0,0.0
158,0.374,-2.519,477.17,0.0,1.0,0.0,0.0
159,0.958,2.32,600.96,0.0,1.0,0.0,0.0
160,0.072,0.354,1572.5,0.0,1.0,0.0,0.0
161,-0.361,-0.548,1861.62,0.0,-1.0,0.0,0.0
162,-1.019,0.079,489.55,0.0,1.0,0.0,0.0
163,1.601,2.697,866.79,0.0,1.0,0.0,0.0
164,0.572,-2.146,3161.88,0.0,1.0,0.0,0.0
165,1.492,-0.377,228.77,0.0,1.0,0.0,0.0
166,1.27,-0.1,913.86,0.0,-1.0,0.0,0.0
167,0.565,2.699,1263.55,0.0,1.0,0.0,0.0
168,0.434,1.679,472.89,0.0,1.0,0.0,0.0
169,1.196,-2.532,113.47,0.0,-1.0,0.0,0.0
170,0.627,2.341,3351.73,0.0,-1.0,0.0,0.0
171,1.491,-0.095,596.96,0.0,-1.0,0.0,0.0
172,-1.111,-0.331,726.31,0.0,1.0,0.0,0.0
173,-1.011,2.943,70.36,0.0,1.0,0.0,0.0
174,1.02,-0.747,1306.08,0.0,-1.0,0.0,0.0
175,-0.823,-0.562,411.44,0.0,1.0,0.0,0.0
176,-0.537,0.369,471.81,0.0,-1.0,0.0,0.0
177,0.017,-1.353,3926.69,0.0,-1.0,0.0,0.0
178,0.535,3.068,3696.3,0.0,-1.0,0.0,0.0
179,0.868,-0.828,420.96,0.0,1.0,0.0,0.0
180,-0.554,2.478,840.44,0.0,1.0,0.0,0.0
181,-0.078,-2.503,271.16,0.0,1.0,0.0,0.0
182,0.123,1.426,3011.8,0.0,-1.0,0.0,0.0
183,-0.24,-1.599,399.44,0.0,1.0,0.0,0.0
184,-0.443,0.891,4699.6,0.0,1.0,0.0,0.0
185,0.757,-1.068,1030.53,0.0,1.0,0.0,0.0
186,-0.559,-2.314,2146.97,0.0,-1.0,0.0,0.0
187,0.171,-1.712,2342.58,0.0,1.0,0.0,0.0
188,0.242,1.211,4186.56,0.0,1.0,0.0,0.0
189,0.917,2.577,905.43,0.0,-1.0,0.0,0.0
190,0.896,-2.515,1784.17,0.0,1.0,0.0,0.0
191,0.705,-1.346,469.5,0.0,-1.0,0.0,0.0
192,-0.632,2.867,2757.37,0.0,-1.0,0.0,0.0
193,-1.063,2.427,204.74,0.0,1.0,0.0,0.0
194,-0.967,-2.653,131.28,0.0,-1.0,0.0,0.0
195,0.744,2.605,681.52,0.0,-1.0,0.0,0.0
196,-0.697,-1.023,2321.29,0.0,-1.0,0.0,0.0
197,-0.472,-1.805,125.09,0.0,1.0,0.0,0.0
198,-0.261,2.624,154.16,0.0,-1.0,0.0,0.0
199,0.644,-2.759,844.47,0.0,-1.0,0.0,0.0
200,0.23,1.46,3141.66,0.0,1.0,0.0,0.0
201,-0.039,-2.012,251.05,0.0,1.0,0.0,0.0
202,0.585,-0.038,1337.75,0.0,1.0,0.0,0.0
203,0.831,2.396,822.87,0.0,1.0,0.0,0.0
204,-0.972,1.257,2215.21,0.0,-1.0,0.0,0.0
205,1.046,1.841,315.96,0.0,1.0,0.0,0.0
206,-1.024,0.809,2577.72,0.0,1.0,0.0,0.0
207,-1.396,-1.815,1261.77,0.0,1.0,0.0,0.0
208,1.261,0.951,2255.08,0.0,-1.0,0.0,0.0
209,1.127,-2.097,703.58,0.0,1.0,0.0,0.0
210,0.401,-0.661,2144.08,0.0,-1.0,0.0,0.0
211,0.022,2.976,380.26,0.0,1.0,0.0,0.0
212,1.468,-1.927,642.8,0.0,1.0,0.0,0.0
213,1.181,-1.717,2273.03,0.0,1.0,0.0,0.0
214,-0.95,-0.959,1659.53,0.0,1.0,0.0,0.0
215,-0.184,-0.962,966.22,0.0,1.0,0.0,0.0
216,1.205,2.344,1456.51,0.0,1.0,0.0,0.0
217,0.07,-0.454,702.48,0.0,1.0,0.0,0.0
218,1.66,1.7,185.64,0.0,1.0,0.0,0.0
219,-0.38,0.135,2525.33,0.0,-1.0,0.0,0.0
220,-0.655,-1.651,1934.07,0.0,-1.0,0.0,0.0
221,-0.661,-0.875,1233.97,0.0,1.0,0.0,0.0
222,0.39,-2.614,2395.23,0.0,1.0,0.0,0.0
223,0.585,-1.552,1706.73,0.0,-1.0,0.0,0.0
224,0.259,1.305,1433.69,0.0,-1.0,0.0,0.0
225,-0.265,2.963,1096.72,0.0,1.0,0.0,0.0
226,0.623,-0.933,141.08,0.0,1.0,0.0,0.0
227,0.258,0.067,2549.18,0.0,1.0,0.0,0.0
228,0.243,-2.825,1647.57,0.0,-1.0,0.0,0.0
229,-0.42,-2.956,465.61,0.0,1.0,0.0,0.0
230,-0.014,0.922,1933.65,0.0,1.0,0.0,0.0
231,-0.782,-1.838,2224.99,0.0,1.0,0.0,0.0
232,-0.576,0.217,101.71,0.0,-1.0,0.0,0.0
233,0.595,-1.977,80.68,0.0,1.0,0.0,0.0
234,-1.616,-2.412,240.8,0.0,1.0,0.0,0.0
235,-0.081,0.835,760.6,0.0,1.0,0.0,0.0
236,0.523,1.948,1952.85,0.0,-1.0,0.0,0.0
237,-1.142,1.819,2135.65,0.0,-1.0,0.0,0.0
238,1.608,-2.404,610.74,0.0,1.0,0.0,0.0
239,0.1,-1.513,10.65,0.0,1.0,0.0,0.0
240,-1.924,1.733,779.27,0.0,1.0,0.0,0.0
241,0.186,1.35,2045.69,0.0,1.0,0.0,0.0
242,-0.665,2.434,897.79,0.0,1.0,0.0,0.0
243,-0.412,1.738,4140.0,0.0,-1.0,0.0,0.0
244,-0.914,1.289,692.53,0.0,-1.0,0.0,0.0
245,-0.253,-2.507,3565.28,0.0,1.0,0.0,0.0
246,0.523,-1.135,3810.15,0.0,-1.0,0.0,0.0
247,1.212,2.19,491.47,0.0,1.0,0.0,0.0
248,1.279,-1.131,505.96,0.0,-1.0,0.0,0.0
249,0.108,2.342,708.13,0.0,-1.0,0.0,0.0
250,-0.085,1.58,497.39,0.0,1.0,0.0,0.0
251,0.501,2.263,4152.99,0.0,-1.0,0.0,0.0
252,0.74,2.227,1648.75,0.0,1.0,0.0,0.0
253,0.646,1.302,1066.96,0.0,-1.0,0.0,0.0
254,0.319,2.677,2328.82,0.0,1.0,0.0,0.0
255,-0.42,2.684,183.37,0.0,-1.0,0.0,0.0
256,-0.878,-1.6,1345.87,0.0,-1.0,0.0,0.0
257,1.041,-2.983,1037.06,0.0,1.0,0.0,0.0
258,-1.254,3.111,347.3,0.0,-1.0,0.0,0.0
259,-1.595,-0.351,83.9,0.0,1.0,0.0,0.0
260,-0.745,-2.451,656.41,0.0,1.0,0.0,0.0
261,-1.031,-1.456,1191.24,0.0,1.0,0.0,0.0
262,0.916,0.46,1738.12,0.0,-1.0,0.0,0.0
263,-0.856,0.52,2692.53,0.0,1.0,0.0,0.0
264,0.118,-2.798,1949.56,0.0,-1.0,0.0,0.0
265,0.339,2.669,2432.1,0.0,1.0,0.0,0.0
266,0.842,1.531,1898.15,0.0,1.0,0.0,0.0
267,1.821,0.465,412.1,0.0,-1.0,0.0,0.0
268,-1.251,1.101,2689.09,0.0,1.0,0.0,0.0
269,1.992,-1.552,797.72,0.0,-1.0,0.0,0.0
270,-0.118,-0.612,4062.47,0.0,1.0,0.0,0.0
271,-0.286,-1.383,1388.21,0.0,-1.0,0.0,0.0
272,-0.338,1.487,1953.19,0.0,1.0,0.0,0.0
273,0.253,2.461,242.58,0.0,-1.0,0.0,0.0
274,-1.006,1.056,716.55,0.0,-1.0,0.0,0.0
275,0.423,0.552,2014.33,0.0,1.0,0.0,0.0
276,-2.015,0.748,167.56,0.0,1.0,0.0,0.0
277,-0.701,-0.963,438.27,0.0,1.0,0.0,0.0
278,0.193,1.891,3244.48,0.0,1.0,0.0,0.0
279,-0.993,-1.965,19.15,0.0,-1.0,0.0,0.0
280,-1.303,2.244,120.06,0.0,1.0,0.0,0.0
281,-0.795,-0.878,1970.38,0.0,1.0,0.0,0.0
282,0.511,0.772,1787.91,0.0,-1.0,0.0,0.0
283,0.598,1.736,104.39,0.0,1.0,0.0,0.0
284,0.362,-1.884,1099.6,0.0,1.0,0.0,0.0
285,0.588,3.089,3035.03,0.0,1.0,0.0,0.0
286,-0.742,-3.129,304.29,0.0,-1.0,0.0,0.0
287,0.456,2.465,757.7,0.0,1.0,0.0,0.0
288,0.188,1.581,92.08,0.0,1.0,0.0,0.0
289,1.0,1.842,752.21,0.0,-1.0,0.0,0.0
290,-0.237,0.611,162.83,0.0,1.0,0.0,0.0
291,0.185,-2.914,3604.29,0.0,1.0,0.0,0.0
292,0.125,0.934,2220.67,0.0,-1.0,0.0,0.0
293,0.6,2.36,73.02,0.0,1.0,0.0,0.0
294,0.36,1.335,3220.08,0.0,1.0,0.0,0.0
295,-0.692,-2.211,506.14,0.0,-1.0,0.0,0.0
296,0.425,-1.046,298.53,0.0,1.0,0.0,0.0
297,1.405,0.94,604.76,0.0,1.0,0.0,0.0
298,0.169,-0.531,1039.76,0.0,1.0,0.0,0.0
299,1.7,1.359,606.11,0.0,1.0,0.0,0.0
300,-1.207,-0.967,376.89,0.0,1.0,0.0,0.0
301,-1.737,0.117,36.95,0.0,1.0,0.0,0.0
302,0.459,-3.052,352.0,0.0,-1.0,0.0,0.0
303,-0.944,0.907,1385.86,0.0,1.0,0.0,0.0
304,0.014,-0.596,1315.62,0.0,1.0,0.0,0.0
305,1.627,0.65,192.25,0.0,-1.0,0.0,0.0
306,0.819,-2.392,1620.77,0.0,-1.0,0.0,0.0
307,-0.471,-1.778,2197.14,0.0,1.0,0.0,0.0
308,1.0,2.152,1324.47,0.0,-1.0,0.0,0.0
309,-0.653,-2.976,762.24,0.0,1.0,0.0,0.0
310,-0.346,0.208,1771.31,0.0,-1.0,0.0,0.0
311,-0.415,-0.477,969.47,0.0,-1.0,0.0,0.0
312,1.325,1.262,1372.26,0.0,1.0,0.0,0.0
313,-0.185,2.52,286.53,0.0,1.0,0.0,0.0
314,-0.01,-2.126,135.2,0.0,1.0,0.0,0.0
315,0.093,-0.235,2249.81,0.0,-1.0,0.0,0.0
316,0.638,1.183,2277.12,0.0,-1.0,0.0,0.0
317,1.46,2.999,1484.69,0.0,1.0,0.0,0.0
318,-1.305,2.587,2314.12,0.0,1.0,0.0,0.0
319,0.396,2.115,2313.41,0.0,-1.0,0.0,0.0
320,0.884,2.198,905.66,0.0,-1.0,0.0,0.0
321,-1.563,1.893,1519.32,0.0,1.0,0.0,0.0
322,0.217,1.591,1274.53,0.0,-1.0,0.0,0.0
323,0.595,-2.406,416.96,0.0,1.0,0.0,0.0
324,-0.048,0.962,1472.11,0.0,1.0,0.0,0.0
325,-0.454,-1.038,65.19,0.0,1.0,0.0,0.0
326,1.259,2.914,868.94,0.0,-1.0,0.0,0.0
327,-1.05,-0.362,2260.42,0.0,1.0,0.0,0.0
328,0.307,1.804,3534.58,0.0,-1.0,0.0,0.0
329,-0.496,-0.862,1375.79,0.0,-1.0,0.0,0.0
330,0.265,-3.042,4066.12,0.0,1.0,0.0,0.0
331,-1.341,1.353,95.94,0.0,1.0,0.0,0.0
332,0.387,0.384,2365.07,0.0,1.0,0.0,0.0
333,1.842,0.408,153.39,0.0,1.0,0.0,0.0
334,-0.216,0.859,812.66,0.0,-1.0,0.0,0.0
335,0.93,0.702,1741.74,0.0,1.0,0.0,0.0
336,-2.01,-0.294,895.39,0.0,-1.0,0.0,0.0
337,2.462,1.9,288.49,0.0,1.0,0.0,0.0
338,2.255,-0.281,162.06,0.0,-1.0,0.0,0.0
339,-0.382,2.165,2559.92,0.0,-1.0,0.0,0.0
340,-0.226,-1.421,2280.41,0.0,1.0,0.0,0.0
341,0.772,-1.697,825.96,0.0,1.0,0.0,0.0
342,-0.394,-2.483,545.18,0.0,1.0,0.0,0.0
343,-1.189,0.514,509.97,0.0,1.0,0.0,0.0
344,0.303,2.09,355.06,0.0,1.0,0.0,0.0
345,0.398,1.451,1695.97,0.0,-1.0,0.0,0.0
346,-0.945,-2.249,1198.24,0.0,-1.0,0.0,0.0
347,0.367,-2.182,2088.56,0.0,-1.0,0.0,0.0
348,1.163,2.44,266.81,0.0,1.0,0.0,0.0
349,-1.648,3.118,452.88,0.0,1.0,0.0,0.0
350,0.733,-2.626,408.02,0.0,-1.0,0.0,0.0
351,0.027,-0.017,3888.49,0.0,-1.0,0.0,0.0
352,-1.489,-1.719,53.17,0.0,1.0,0.0,0.0
353,1.015,-0.434,125.11,0.0,1.0,0.0,0.0
354,-0.321,2.538,3076.87,0.0,-1.0,0.0,0.0
355,1.09,0.07,278.18,0.0,1.0,0.0,0.0
356,-0.603,3.113,145.5,0.0,-1.0,0.0,0.0
357,-0.564,2.775,33.83,0.0,1.0,0.0,0.0
358,0.039,-0.926,720.42,0.0,1.0,0.0,0.0
359,-0.416,2.215,2646.81,0.0,-1.0,0.0,0.0
360,-0.08,-0.201,2197.8,0.0,-1.0,0.0,0.0
361,-0.416,-1.158,1865.4,0.0,1.0,0.0,0.0
362,-1.018,-0.175,358.44,0.0,1.0,0.0,0.0
363,0.08,0.426,566.61,0.0,-1.0,0.0,0.0
364,0.745,-1.16,699.58,0.0,-1.0,0.0,0.0
365,-0.347,-0.928,1248.38,0.0,1.0,0.0,0.0
366,0.731,-0.327,318.05,0.0,1.0,0.0,0.0
367,1.151,-0.374,361.79,0.0,1.0,0.0,0.0
368,1.031,-2.729,229.36,0.0,1.0,0.0,0.0
369,0.976,2.771,1630.35,0.0,-1.0,0.0,0.0
370,0.736,0.058,2019.76,0.0,1.0,0.0,0.0
371,-0.379,-2.586,1989.63,0.0,-1.0,0.0,0.0
372,0.412,-1.456,78.23,0.0,1.0,0.0,0.0
373,0.744,-0.38,1611.6,0.0,-1.0,0.0,0.0
374,0.613,1.071,2342.71,0.0,-1.0,0.0,0.0
375,0.425,0.212,1729.91,0.0,1.0,0.0,0.0
376,0.056,-1.892,325.57,0.0,-1.0,0.0,0.0
377,0.365,-0.524,3864.84,0.0,-1.0,0.0,0.0
378,-0.152,-0.676,314.49,0.0,1.0,0.0,0.0
379,-1.288,2.977,1105.44,0.0,-1.0,0.0,0.0
380,0.206,1.817,4560.29,0.0,1.0,0.0,0.0
381,0.317,-2.636,1807.54,0.0,1.0,0.0,0.0
382,0.281,-1.089,3745.63,0.0,-1.0,0.0,0.0
383,-0.893,-0.397,686.46,0.0,1.0,0.0,0.0
384,0.926,-1.35,2127.02,0.0,1.0,0.0,0.0
385,2.333,-1.803,147.82,0.0,1.0,0.0,0.0
386,0.743,0.633,19.08,0.0,1.0,0.0,0.0
387,0.587,2.684,1967.67,0.0,-1.0,0.0,0.0
388,-0.717,1.689,2618.94,0.0,1.0,0.0,0.0
389,-0.604,1.442,2322.79,0.0,-1.0,0.0,0.0
390,-0.525,0.422,570.31,0.0,1.0,0.0,0.0
391,0.026,-2.001,1020.46,0.0,1.0,0.0,0.0
392,-1.016,-1.805,1969.87,0.0,1.0,0.0,0.0
393,0.272,1.755,2597.26,0.0,-1.0,0.0,0.0
394,-0.098,1.715,1729.34,0.0,1.0,0.0,0.0
395,-0.143,3.048,772.4,0.0,1.0,0.0,0.0
396,-0.18,-1.797,1034.37,0.0,1.0,0.0,0.0
397,-0.551,-1.446,439.09,0.0,1.0,0.0,0.0
398,1.885,3.096,1353.64,0.0,-1.0,0.0,0.0
399,-0.148,0.404,2103.24,0.0,1.0,0.0,0.0
400,-0.939,2.286,914.54,0.0,-1.0,0.0,0.0
401,-0.481,0.149,238.1,0.0,-1.0,0.0,0.0
402,-0.218,1.004,1595.33,0.0,1.0,0.0,0.0
403,-1.001,-0.534,821.46,0.0,1.0,0.0,0.0
404,-0.445,-0.437,718.08,0.0,1.0,0.0,0.0
405,-0.19,-1.648,986.12,0.0,-1.0,0.0,0.0
406,1.014,2.849,1562.94,0.0,1.0,0.0,0.0
407,0.14,2.078,125.98,0.0,1.0,0.0,0.0
408,-0.115,-2.231,1734.21,0.0,-1.0,0.0,0.0
409,1.137,1.032,910.05,0.0,-1.0,0.0,0.0
410,-0.086,1.553,506.46,0.0,1.0,0.0,0.0
411,-2.41,-2.712,477.9,0.0,1.0,0.0,0.0
412,0.202,1.234,2336.38,0.0,-1.0,0.0,0.0
413,-1.245,-1.623,666.17,0.0,1.0,0.0,0.0
414,0.821,-0.408,2396.91,0.0,-1.0,0.0,0.0
415,1.008,2.515,624.74,0.0,1.0,0.0,0.0
416,-0.963,0.087,90.27,0.0,1.0,0.0,0.0
417,0.088,-0.84,688.2,0.0,1.0,0.0,0.0
418,-0.172,-1.722,1601.7,0.0,-1.0,0.0,0.0
419,0.162,2.383,696.0,0.0,1.0,0.0,0.0
420,0.972,-2.652,1708.11,0.0,1.0,0.0,0.0
421,-0.468,-2.721,263.66,0.0,1.0,0.0,0.0
422,-0.56,-0.885,2505.29,0.0,1.0,0.0,0.0
423,-0.246,-1.827,1003.82,0.0,-1.0,0.0,0.0
424,-0.635,2.256,286.58,0.0,1.0,0.0,0.0
425,-1.306,-1.796,1405.91,0.0,1.0,0.0,0.0
426,0.068,-0.17,2075.43,0.0,1.0,0.0,0.0
427,0.036,1.901,3558.67,0.0,1.0,0.0,0.0
428,-0.546,-1.19,2706.96,0.0,1.0,0.0,0.0
429,0.438,0.304,2995.57,0.0,-1.0,0.0,0.0
430,-0.079,-1.838,3809.85,0.0,-1.0,0.0,0.0
431,-0.693,2.622,754.28,0.0,-1.0,0.0,0.0
432,0.612,0.24,594.5,0.0,1.0,0.0,0.0
433,0.802,-1.583,265.15,0.0,1.0,0.0,0.0
434,-0.548,-1.529,136.03,0.0,1.0,0.0,0.0
435,0.547,0.476,2027.34,0.0,1.0,0.0,0.0
436,-0.614,-1.269,1780.68,0.0,-1.0,0.0,0.0
437,-0.85,-1.896,77.74,0.0,1.0,0.0,0.0
